property_name,competitor_name,ota,room_category,checkin_date,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-01,,,,487091.0,487091.0,487091.0,487091.0,487091.0,487091.0,487091.0,487091.0,487091.0,487091.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-02,,371508.0,371508.0,,,,,,,,,,
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-06,,,,,,,,,,,,,140760.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-08,,,,,,,,,,,,,228750.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-09,,207246.0,207246.0,318042.0,318042.0,318042.0,209116.0,209100.0,209100.0,209100.0,209100.0,209100.0,209100.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-13,,,,,,,,,,,,231360.0,140760.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-16,,,,267750.0,267750.0,267750.0,267750.0,267750.0,267750.0,267750.0,267750.0,267750.0,218960.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-22,,,,,,,,,,,,,187684.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-24,,,,,,,,310365.0,310365.0,310365.0,310365.0,310365.0,310365.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,빌라,2026-05-29,,,,,,,,,,,,,181130.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-04-24,,158400.0,158400.0,180530.0,180530.0,136113.0,136113.0,136113.0,136113.0,136113.0,136113.0,136113.0,136113.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-04-25,,191686.0,191686.0,202400.0,202400.0,202400.0,177905.0,169893.0,169893.0,169893.0,169893.0,169893.0,169893.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-04-29,,,,,,,,,,,,113895.0,113895.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-01,,,,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-02,,371508.0,371508.0,447200.0,447200.0,447200.0,447200.0,447200.0,447200.0,447200.0,447200.0,447200.0,447200.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-06,,,,,,,,,,,,119255.0,119255.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-08,,161250.0,161250.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-09,,198750.0,198750.0,198750.0,198750.0,198750.0,188578.0,188564.0,188564.0,188564.0,188564.0,188564.0,188564.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-13,,,,,,,,,,,,142341.0,142341.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-15,,161250.0,161250.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-16,,198750.0,198750.0,189812.0,189812.0,189812.0,189812.0,189812.0,189812.0,189812.0,189812.0,189812.0,189812.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-20,,,,,,,,,,,,120594.0,116749.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-22,,,,,,179614.0,178020.0,178020.0,178020.0,178020.0,178020.0,170019.0,166629.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-23,,,,,,,310389.0,310389.0,310389.0,310389.0,310389.0,310389.0,310389.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-24,,,,,,,,386763.0,386763.0,386763.0,386763.0,386763.0,386763.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-27,,,,,,,,,,,,126270.0,119255.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스위트,2026-05-29,,,,,,,,,,,,,160589.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-04-24,,117000.0,117000.0,111739.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-04-25,,146120.0,146120.0,168300.0,128788.0,128788.0,128788.0,128788.0,128788.0,128788.0,128788.0,128788.0,128788.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-04-29,,,,,,,,,,,,86700.0,86700.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-01,,,,285059.0,285059.0,285059.0,285059.0,285059.0,285059.0,285059.0,285059.0,285059.0,285059.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-02,,300662.0,300662.0,289000.0,289000.0,289000.0,289000.0,289000.0,289000.0,289000.0,289000.0,289000.0,289000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-06,,,,,,,,,,,,86700.0,81000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-08,,110306.0,110306.0,116993.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-09,,143732.0,143732.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0,153998.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-13,,,,,,,,,,,,117000.0,99000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-15,,110306.0,110306.0,118184.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0,71549.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-16,,148154.0,148154.0,153998.0,118667.0,118667.0,118667.0,118667.0,118667.0,118667.0,118667.0,118667.0,118667.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-20,,,,,,,,,,,,91800.0,85263.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-22,,,,,,161100.0,143371.0,143360.0,143360.0,143360.0,143360.0,143360.0,133163.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-23,,,,,,,284125.0,284103.0,284103.0,284103.0,284103.0,284103.0,284103.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-24,,,,,,,,389628.0,389628.0,389628.0,389628.0,389628.0,293233.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-27,,,,,,,,,,,,96120.0,89267.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,스탠다드,2026-05-29,,,,,,,,,,,,,128945.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-04-25,,,,,,,,263500.0,263500.0,263500.0,263500.0,263500.0,263500.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-02,,434585.0,434585.0,609000.0,609000.0,609000.0,609000.0,609000.0,609000.0,609000.0,609000.0,609000.0,609000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-06,,,,,,,,,,,,178500.0,165000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-08,,183750.0,183750.0,181901.0,181901.0,181901.0,181901.0,181901.0,181901.0,181901.0,181901.0,181901.0,181901.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-09,,221250.0,221250.0,221250.0,221250.0,221250.0,221250.0,221250.0,221250.0,221250.0,221250.0,221250.0,221250.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-13,,,,,,,,,,,,178500.0,178200.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-15,,183750.0,183750.0,175487.0,175487.0,175487.0,175487.0,175487.0,175487.0,175487.0,175487.0,175487.0,175487.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-16,,221250.0,221250.0,211300.0,211300.0,211300.0,211300.0,211300.0,211300.0,211300.0,211300.0,211300.0,211300.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-20,,,,,,,,,,,,156837.0,156837.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-22,,,,,,215195.0,215195.0,215195.0,215195.0,215195.0,215195.0,215195.0,215195.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-23,,,,,,,332520.0,331815.0,330460.0,330460.0,328686.0,328686.0,316262.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-24,,,,,,,,392947.0,392947.0,391237.0,391237.0,391237.0,391237.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-27,,,,,,,,,,,,157500.0,157500.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/Trip.com,패밀리,2026-05-29,,,,,,,,,,,,,186254.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-04-24,,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-04-25,,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-04-29,,,,,,,,,,,,169000.0,169000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-01,,,,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-06,,,,,,,,,,,,179000.0,179000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-08,,212000.0,212000.0,229000.0,229000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-09,,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-13,,,,,,,,,,,,179000.0,179000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-15,,212000.0,212000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-16,,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-20,,,,,,,,,,,,179000.0,179000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-22,,,,,,229000.0,229000.0,229000.0,229000.0,229000.0,229000.0,229000.0,229000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-24,,,,,,,,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-27,,,,,,,,,,,,179000.0,179000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,빌라,2026-05-29,,,,,,,,,,,,,224000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-04-24,,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-04-25,,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0,184000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-04-29,,,,,,,,,,,,113100.0,113100.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-01,,,,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-02,,,,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-06,,,,,,,,,,,,130000.0,110000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-08,,172000.0,172000.0,209000.0,209000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-09,,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-13,,,,,,,,,,,,179000.0,179000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-15,,172000.0,172000.0,182750.0,182750.0,182750.0,182750.0,182750.0,182750.0,182750.0,182750.0,182750.0,182750.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-16,,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-20,,,,,,,,,,,,130000.0,130000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-22,,,,,,209000.0,209000.0,209000.0,209000.0,209000.0,209000.0,209000.0,209000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-23,,,,,,,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-27,,,,,,,,,,,,130000.0,130000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스위트,2026-05-29,,,,,,,,,,,,,184000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-04-24,,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-04-25,,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0,144000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-04-29,,,,,,,,,,,,104000.0,104000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-01,,,,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-02,,,,,,319000.0,319000.0,319000.0,319000.0,319000.0,319000.0,319000.0,319000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-06,,,,,,,,,,,,104000.0,104000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-08,,132000.0,132000.0,165000.0,165000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-09,,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-13,,,,,,,,,,,,129000.0,129000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-15,,132000.0,132000.0,140250.0,140250.0,140250.0,140250.0,140250.0,140250.0,140250.0,140250.0,140250.0,140250.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-16,,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0,172000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-20,,,,,,,,,,,,104000.0,104000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-22,,,,,,176000.0,176000.0,176000.0,176000.0,176000.0,176000.0,176000.0,176000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-23,,,,,,,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-27,,,,,,,,,,,,104000.0,104000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,스탠다드,2026-05-29,,,,,,,,,,,,,144000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-06,,,,,,,,,,,,210000.0,190000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-08,,208250.0,208250.0,245000.0,245000.0,245000.0,229500.0,229500.0,229500.0,229500.0,229500.0,229500.0,229500.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-09,,250750.0,250750.0,295000.0,295000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-13,,,,,,,,,,,,210000.0,210000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-15,,208250.0,208250.0,208250.0,208250.0,208250.0,208250.0,208250.0,208250.0,208250.0,208250.0,208250.0,208250.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-16,,250750.0,250750.0,250750.0,250750.0,250750.0,250750.0,250750.0,250750.0,250750.0,250750.0,250750.0,250750.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-20,,,,,,,,,,,,178500.0,178500.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-22,,,,,,255000.0,255000.0,255000.0,255000.0,255000.0,255000.0,255000.0,255000.0
소노벨 비발디파크,휘닉스 리조트 평창,네이버호텔/TripBToz,패밀리,2026-05-23,,,,,,,323000.0,323000.0,323000.0,323000.0,323000.0,323000.0,323000.0
